Season,Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
2018,Darick Hall,PHI,LEVEL,22,199,0.09045226,0.1959799,0.46153846,0.27745665,0.36683417,0.53757225,0.90440642,0.2601156,2.854466471,0.2983871,0.172175219,35.49489651,12.70362577,0.406169425,155.7389972,sa918293
2018,Austin Athmann,DET,LEVEL,23,299,0.05685619,0.21070234,0.26984127,0.24275362,0.29765886,0.28985507,0.58751393,0.04710145,3.036634545,0.31308411,0.155364412,24.73343028,-9.510740338,0.279235003,72.22668803,sa918297
2019,Austin Athmann,DET,LEVEL,24,53,0.01886792,0.33962264,0.05555556,0.19230769,0.20754717,0.28846154,0.49600871,0.09615385,2.642857143,0.27272727,-0.01682872,2.49948965,-3.164726339,0.229199548,44.12772492,sa918297
2019,Jack Suwinski,SDP,LEVEL,20,471,0.11889597,0.29936306,0.39716312,0.20833333,0.30277186,0.3504902,0.65326206,0.14215687,4.159857468,0.28185328,-0.176743472,46.55375567,-11.22381541,0.297775379,80.57409615,sa918314
2018,Miles Mastrobuoni,TBR,LEVEL,22,345,0.14492754,0.17101449,0.84745763,0.28919861,0.39233038,0.36933798,0.76166836,0.08013937,5.158091708,0.3580786,-1.675339771,49.54351432,10.03100976,0.360035834,125.3869246,sa918318
2017,Jordan Scott,NYY,LEVEL,20,4,0,0.5,0,0.25,0.25,0.5,0.75,0.25,0.142857143,0.5,0,0.476355969,0.050207971,0.335502505,111.7818156,sa918325
2017,Keith Grieshaber,LAA,LEVEL,22,184,0.07065217,0.13586957,0.52,0.29447853,0.36065574,0.40490798,0.76556372,0.11042945,6.179160068,0.33333333,1.203985854,25.75617751,2.285874215,0.345558156,109.7394319,sa918350
2017,Spencer Johnson,HOU,LEVEL,23,217,0.10138249,0.32258065,0.31428571,0.19791667,0.28571429,0.36458333,0.65029762,0.16666666,5.006632934,0.27350427,-0.617458597,21.03616982,-3.960060037,0.298343462,84.15737069,sa918351
2019,Scott Engler,TEX,LEVEL,22,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,-100,sa918353
2019,Seth Martinez,OAK,LEVEL,24,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,-100,sa918364
2017,Chris Baker,SDP,LEVEL,22,414,0.06521739,0.2705314,0.24107143,0.21010638,0.27007299,0.31648936,0.58656235,0.10638298,4.788066994,0.27969349,0.007422397,30.72004609,-22.08813633,0.266328731,58.17289042,sa918365
2018,Chris Baker,SDP,LEVEL,23,238,0.05462185,0.28571429,0.19117647,0.24770642,0.30084746,0.36697248,0.66781994,0.11926606,6.19722269,0.34013605,0.604193546,23.70127,-6.275782513,0.298474079,79.06471121,sa918365
