Season,Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
2012,Stolmy Pimentel,BOS,LEVEL,22,115.2,6.691623378,3.268002115,2.04761905,0.700286167,0.17373737,0.08484848,0.08888889,0.25498891,1.357344794,0.29775281,0.6352459,4.590764875,3.867144183,0.723620693,3.868581821,6415
2006,Rafael Rodriguez,LAA,LEVEL,21,133,5.616541353,3.721804511,1.50909091,1.894736842,0.13495935,0.08943089,0.04552846,0.3164557,1.729323308,0.33257919,0.63700708,6.631578947,6.137627839,0.493951108,,6417
2009,Vance Worley,PHI,LEVEL,21,153.1,5.869578262,2.876093349,2.04081633,0.997828305,0.15151515,0.07424242,0.07727273,0.2689769,1.382611768,0.29856851,0.5952381,5.341316219,4.33950104,1.001815179,4.06810391,6435
2009,Michael Stutes,PHI,LEVEL,22,145.2,6.734538021,3.583515644,1.87931034,0.926771287,0.17246835,0.09177215,0.0806962,0.25971731,1.407319362,0.29864253,0.703125,4.263147921,4.347390314,-0.084242392,4.222935988,6550
2010,Alex Cobb,TBR,LEVEL,22,119.2,9.626714146,2.632304649,3.65714286,0.52646093,0.25396825,0.06944444,0.18452381,0.25806452,1.295261018,0.34242424,0.75067024,2.707513354,2.960947171,-0.253433818,2.854105555,6562
2010,Tom Koehler,FLA,LEVEL,24,158.2,8.224772251,2.609238093,3.15217391,0.62394824,0.22307692,0.07076923,0.15230769,0.23489933,1.17226639,0.29318182,0.76707727,2.609238093,3.456597873,-0.847359779,3.585545241,6570
2014,Anthony Vasquez,BAL,LEVEL,27,116,6.75,2.870689655,2.35135135,1.24137931,0.1702544,0.07240705,0.09784735,0.29273504,1.5,0.33150685,0.69796954,4.732758621,4.759902257,-0.027143636,4.122233561,6577
2008,Carlos Carrasco,PHI,LEVEL,21,114.2,8.555207702,3.531966482,2.42222222,1.020345873,0.22474227,0.09278351,0.13195876,0.25115207,1.343019354,0.30769231,0.71932299,4.316847923,4.153204425,0.163643498,3.812108164,6632
2008,Anthony Ortega,LAA,LEVEL,22,135,5.533333333,3.266666667,1.69387755,0.733333333,0.14586995,0.08611599,0.05975396,0.2417154,1.281481481,0.26968974,0.69866343,3.733333333,4.404764172,-0.671430839,4.667630586,6745
2011,Shairon Martis,WSN,LEVEL,24,133,9.879699248,2.639097744,3.74358974,0.609022556,0.26449275,0.07065217,0.19384058,0.24023438,1.218045113,0.31932773,0.73138298,3.045112782,2.996526285,0.048586497,3.222267625,6781
2007,Nick Adenhart,LAA,LEVEL,20,153,6.823529412,3.823529412,1.78461538,0.411764706,0.17339312,0.09715994,0.07623318,0.26916525,1.45751634,0.32543103,0.72980017,3.647058824,3.89523428,-0.248175456,4.42366181,6879
2008,Bobby Mosebach,LAA,LEVEL,23,177.1,4.466173996,3.501886429,1.27536232,0.304511863,0.11253197,0.08823529,0.02429668,0.29899857,1.567672186,0.33553719,0.65585331,4.618429928,4.182195494,0.436234434,4.762831674,6927
2007,Kevin Mulvey,NYM,LEVEL,22,151.2,6.527457861,2.551642618,2.55813953,0.237362104,0.17214397,0.06729264,0.10485133,0.24617997,1.239557654,0.29684211,0.63885956,3.323069456,3.151649091,0.171420366,3.681703226,6947
2012,Yohan Pino,TOR,LEVEL,28,134,7.455223881,1.947761194,3.82758621,1.141791045,0.20108696,0.05253623,0.14855073,0.23643411,1.126865672,0.27061856,0.74515648,3.559701493,3.999947511,-0.440246018,3.574819169,6955
2009,Brandon Dickson,STL,LEVEL,24,147.2,6.826169348,3.047397031,2.24,0.731375287,0.17582418,0.07849294,0.09733124,0.27586207,1.422118614,0.3245614,0.70929071,3.778772318,3.970425152,-0.191652834,3.827300497,6979
2007,Chris Waters,BAL,LEVEL,26,152.1,6.912488111,5.080974167,1.36046512,1.004378614,0.17384844,0.12778603,0.04606241,0.24784854,1.509850205,0.28411633,0.72101791,4.490163218,4.996811029,-0.506647812,4.809618633,7015
2006,Chris Waters,ATL,LEVEL,25,155,6.793548387,4.587096774,1.48101266,1.393548387,0.17384844,0.11738484,0.0564636,0.25675676,1.490322581,0.28381375,0.71715145,4.819354839,5.022377749,-0.203022911,,7015
2007,Miguel Gonzalez,LAA,LEVEL,23,130.2,5.579067082,2.892849598,1.92857143,0.895405828,0.14647378,0.07594937,0.07052441,0.25651303,1.301017015,0.28395062,0.78754579,3.374991198,4.502323744,-1.127332546,4.603040651,7024
2010,Alex Torres,TBR,LEVEL,22,142.2,9.46259422,4.415877303,2.14285714,0.567755653,0.24509804,0.11437908,0.13071896,0.2527881,1.443921785,0.33509235,0.74468085,3.469617881,3.635424094,-0.165806213,3.505242223,7038
2012,Jonathan Pettibone,PHI,LEVEL,21,117.1,6.213085823,2.071028608,3,0.690342869,0.16598361,0.05532787,0.11065574,0.25219298,1.210230709,0.28961749,0.70684524,3.29830482,3.636100373,-0.337795554,3.57673452,7106
2010,Chris Withrow,LAD,LEVEL,21,129.2,8.329026954,4.789190498,1.73913043,0.902311253,0.1986755,0.11423841,0.08443709,0.27862595,1.658093329,0.34015345,0.64485082,5.969135983,4.665398738,1.303737246,4.378682266,7161
2011,Chris Withrow,LAD,LEVEL,22,128.2,9.093240165,5.246100095,1.73333333,0.55958401,0.23508137,0.13562387,0.0994575,0.2346723,1.445592026,0.30746269,0.68409344,4.196880076,3.959457833,0.237422243,4.082831799,7161
2007,Ryan Mattheus,COL,LEVEL,23,158.2,5.785701859,3.119741199,1.85454545,0.737393374,0.14488636,0.078125,0.06676136,0.28661417,1.493694271,0.325,0.64862543,5.55881159,4.292991055,1.265820535,4.412037169,7169
2006,Brad Ziegler,OAK,LEVEL,26,141.2,5.590574787,2.350582581,2.37837838,1.079997402,0.14765101,0.06208054,0.08557047,0.27355072,1.327055631,0.29977629,0.7885514,3.367050724,4.499818553,-1.132767829,,7293
2009,Matt Fox,MIN,LEVEL,26,151,7.152317881,3.337748344,2.14285714,0.715231788,0.1875,0.0875,0.1,0.24783362,1.317880795,0.29438202,0.7346723,3.57615894,3.841384365,-0.265225424,3.76865288,7320
2007,Scott Lewis,CLE,LEVEL,23,134.2,8.0866132,2.272271478,3.55882353,0.868809683,0.2176259,0.06115108,0.15647482,0.26011561,1.254947319,0.31688312,0.74122237,3.675733273,3.552507647,0.123225626,3.608366163,7322
2007,Adam Russell,CHW,LEVEL,24,138.2,6.165850232,3.764413826,1.63793103,0.519229493,0.15273312,0.09324759,0.05948553,0.28494624,1.5649,0.33186813,0.67044381,4.802872812,4.112760947,0.690111865,4.286112494,7334
2006,Garrett Mock,ARI,LEVEL,23,131,8.038167939,3.435114504,2.34,0.961832061,0.20068611,0.08576329,0.11492282,0.27376426,1.480916031,0.32911392,0.6615215,4.946564885,3.859806954,1.086757931,,7335
2006,Steven Jackson,ARI,LEVEL,24,149.2,7.516686671,2.706007202,2.77777778,0.36080096,0.20661157,0.07438017,0.1322314,0.23434705,1.17594387,0.29205607,0.74139976,2.645873708,2.724239033,-0.078365324,,7341
2010,Zach Stewart,TOR,LEVEL,23,136.1,6.997572503,3.564801087,1.96296296,0.858192854,0.18434783,0.09391304,0.09043479,0.25387597,1.356971607,0.29722922,0.76251455,3.630815922,4.347387779,-0.716571857,4.188485397,7397
2007,Geno Espineli,SFG,LEVEL,24,141,6.70212766,2.361702128,2.83783784,0.510638298,0.17887564,0.06303237,0.11584327,0.25959781,1.269503546,0.30875576,0.69672131,3.446808511,3.369620923,0.077187588,3.644231965,7405
2011,Austin Adams,CLE,LEVEL,24,136,8.669117647,4.169117647,2.07936508,0.397058824,0.21869783,0.10517529,0.11352254,0.27683616,1.544117647,0.35786802,0.71151985,3.772058824,3.557118943,0.21493988,4.071804711,7411
2013,Bradin Hagens,ARI,LEVEL,24,148,5.655405405,4.013513514,1.40909091,0.608108108,0.14553991,0.10328638,0.04225353,0.25971731,1.439189189,0.29589633,0.76213592,3.466216216,4.013981385,-0.547765169,3.952323628,7422
2014,Bradin Hagens,ARI,LEVEL,25,110.2,4.879503383,4.066252819,1.2,0.569275395,0.12448133,0.10373444,0.02074689,0.25174825,1.427706545,0.27900552,0.63492063,4.147577876,4.361545282,-0.213967407,4.474748419,7422
2007,Gio Gonzalez,CHW,LEVEL,21,150,11.1,3.42,3.24561404,0.6,0.30278232,0.09328969,0.20949263,0.21014493,1.153333333,0.29691877,0.73291925,3.18,2.928339748,0.251660252,2.815230887,7448
2006,Gio Gonzalez,PHI,LEVEL,20,154.2,9.659461476,4.713351684,2.04938272,1.396548647,0.24269006,0.11842105,0.12426901,0.23529412,1.428876162,0.28641975,0.72159672,4.655162157,4.709599308,-0.054437151,,7448
2006,Phil Hughes,NYY,LEVEL,20,116,10.70689655,2.482758621,4.3125,0.387931034,0.30803571,0.07142857,0.23660714,0.1763285,0.905172414,0.25092251,0.77,2.25,2.172964895,0.077035105,,7450
2007,Jeff Marquez,NYY,LEVEL,22,155.1,5.44636388,2.549361816,2.13636364,0.637340454,0.13967311,0.0653789,0.07429421,0.26731079,1.351934296,0.3003876,0.68114511,3.6502226,3.984923985,-0.334701385,4.206777998,7456
2006,Steven Register,COL,LEVEL,23,155,4.470967742,3.077419355,1.45283019,1.451612903,0.11095101,0.07636888,0.03458213,0.29952456,1.561290323,0.3100189,0.6359447,5.574193548,5.572990439,0.001203109,,7463
2008,Ryan Webb,OAK,LEVEL,22,130,6.507692308,3.046153846,2.13636364,0.830769231,0.15932203,0.07457627,0.08474576,0.30330882,1.607692308,0.34931507,0.64366632,5.192307692,4.146074713,1.046232979,4.07115281,7474
2007,Jack Egbert,CHW,LEVEL,24,161.2,9.185547648,2.449479373,3.75,0.167009957,0.25229358,0.06727829,0.18501529,0.23,1.125770823,0.3125,0.68690096,3.061849216,2.550403286,0.51144593,3.026904743,7487
2007,Mike Ekstrom,SDP,LEVEL,23,143.2,6.139196575,2.944308561,2.08510638,0.375869178,0.15241058,0.07309487,0.07931571,0.30964467,1.600924277,0.36344969,0.6619594,4.761009588,3.473460303,1.287549286,4.222396102,7488
2010,Tommy Layne,ARI,LEVEL,25,149.1,5.484387515,3.435275696,1.59649123,0.542411952,0.14196568,0.08892356,0.05304212,0.25259516,1.359378102,0.28661088,0.68228106,3.73661567,4.192419299,-0.455803629,4.091588293,7501
2008,Luke French,DET,LEVEL,22,170,4.658823529,3.176470588,1.46666667,0.847058824,0.11812081,0.08053691,0.0375839,0.28718704,1.5,0.31130435,0.70829841,4.023529412,4.599171493,-0.575642081,4.581399344,7529
2007,Tommy Hottovy,BOS,LEVEL,25,120.1,5.160679108,3.664830091,1.40816327,1.271471664,0.12777778,0.09074074,0.03703704,0.29508197,1.603882557,0.3159204,0.68524971,5.609433813,5.256485226,0.352948586,4.894666338,7542
2007,Fernando Rodriguez Jr.,LAA,LEVEL,23,125.1,4.380330792,3.30320027,1.32608696,1.005321821,0.11151737,0.08409506,0.02742231,0.27822581,1.468089009,0.29453682,0.69657615,4.523948195,4.908432373,-0.384484177,5.028544335,7558
2008,Fernando Rodriguez Jr.,LAA,LEVEL,24,136.2,5.597547018,4.082916648,1.37096774,0.658534943,0.13776337,0.10048622,0.03727715,0.28073394,1.573166809,0.31777778,0.61137441,5.531693524,4.618491765,0.913201759,5.345120476,7558
2010,Jordan Lyles,HOU,LEVEL,19,127,8.149606299,2.480314961,3.28571429,0.708661417,0.21256932,0.06469501,0.14787431,0.26546906,1.322834646,0.32712766,0.74842767,3.118110236,3.37103012,-0.252919883,3.459926929,7593
2010,Tommy Milone,WSN,LEVEL,23,158,8.829113924,1.310126582,6.73913043,0.569620253,0.23846154,0.03538462,0.20307692,0.25842697,1.164556962,0.32969432,0.75287356,2.848101266,2.737917958,0.110183308,3.079115545,7608
2006,Andy Sonnanstine,TBD,LEVEL,23,185.2,7.416503443,1.648111876,4.5,0.727108181,0.21220527,0.04715673,0.16504854,0.22140762,0.996407507,0.26459144,0.75147929,2.666063329,2.983725927,-0.317662597,,7667
2016,David Holmberg,CHW,LEVEL,24,114.1,5.82508986,2.204088055,2.64285714,0.551022014,0.1564482,0.05919662,0.09725158,0.25396825,1.224493364,0.29166667,0.64828614,3.699719235,3.661138792,0.038580443,3.763861621,7725
2013,David Holmberg,ARI,LEVEL,21,157.1,6.635607593,2.860175687,2.32,0.686442165,0.1781874,0.07680492,0.10138248,0.23232323,1.194917842,0.27038627,0.76318743,2.745768659,3.516444901,-0.770676242,3.580511605,7725
2011,Wily Peralta,MIL,LEVEL,22,119.2,8.799418399,3.610017805,2.4375,0.676878338,0.2358871,0.09677419,0.13911291,0.23873874,1.286904495,0.30503145,0.69463549,3.459600396,3.632514206,-0.17291381,3.541579429,7738
2007,Yoslan Herrera,PIT,LEVEL,26,128.2,4.896360089,2.658024048,1.84210526,0.769428014,0.12302285,0.06678383,0.05623902,0.28761905,1.468908027,0.31531532,0.68485523,4.686516085,4.319550162,0.366965923,4.543597941,7759
2008,Yoslan Herrera,PIT,LEVEL,27,114.1,5.431502707,2.833827499,1.91666667,0.708456875,0.14345114,0.07484407,0.06860707,0.25675676,1.311957176,0.28688525,0.72254335,3.463566944,4.033404622,-0.569837678,4.208251241,7759
2010,Richard Bleier,TEX,LEVEL,23,164.1,4.490881524,1.53347174,2.92857143,0.711969022,0.11680912,0.03988604,0.07692308,0.2876506,1.332659964,0.31282953,0.62144213,5.038550002,3.937689237,1.100860765,3.781711352,7803
2010,Kyle Weiland,BOS,LEVEL,23,128.1,8.415606763,3.436372761,2.44897959,0.911690733,0.22099448,0.09023941,0.13075507,0.23430962,1.254548786,0.28695652,0.67380353,4.41819355,4.330736569,0.087456982,4.12121655,7874
2011,Andrew Taylor,LAA,LEVEL,24,112,5.866071429,5.705357143,1.02816901,1.044642857,0.13799622,0.1342155,0.00378072,0.27839644,1.75,0.30853994,0.63704497,5.142857143,5.725724547,-0.582867404,5.855321839,7896
2011,Christian Friedrich,COL,LEVEL,23,133.1,6.95251777,2.902507418,2.39534884,1.35000345,0.17166667,0.07166667,0.1,0.28158845,1.492503815,0.31554524,0.65517241,4.995012766,4.817513942,0.177498825,4.29199886,7942
2008,Frank Herrmann,CLE,LEVEL,24,131.2,5.878465798,2.460753125,2.38888889,0.615188281,0.15275311,0.06394316,0.08880995,0.27099237,1.351895235,0.31002331,0.65914489,4.101255208,3.717115173,0.384140035,4.346771799,7960
2013,Marcus Walden,TOR,LEVEL,24,162.1,4.878860345,2.772079741,1.76,0.498974353,0.125,0.07102273,0.05397727,0.28482972,1.441481465,0.31876138,0.72362685,3.714586853,4.033170277,-0.318583424,4.085494774,8004
2007,Wes Whisler,CHW,LEVEL,24,156.2,4.251054583,2.412760709,1.76190476,0.574466836,0.10571429,0.06,0.04571429,0.29907975,1.512762667,0.32570423,0.59388646,4.997861469,4.152593318,0.845268151,4.293307639,8023
2006,Thomas Diamond,TEX,LEVEL,23,129.1,10.09023277,5.427849353,1.85897436,0.974229371,0.25846702,0.13903743,0.11942959,0.217119,1.407220203,0.28125,0.72716346,4.244856546,4.317422915,-0.072566369,,8025
2010,Thad Weber,DET,LEVEL,25,167.2,6.065594034,2.200790756,2.75609756,0.912522996,0.15983027,0.05799151,0.10183876,0.2674772,1.294231962,0.30113636,0.68588469,4.079514571,4.211417004,-0.131902433,4.114844598,8036
2006,Glen Perkins,MIN,LEVEL,23,117.1,10.04832399,3.451714346,2.91111111,0.843752396,0.26043738,0.08946322,0.17097416,0.24115044,1.312503727,0.31612903,0.69156293,3.911942926,3.402393618,0.509549308,,8041
2006,Chris Lambert,STL,LEVEL,23,120.2,8.428153526,4.698882054,1.79365079,1.491708589,0.20620438,0.1149635,0.09124088,0.2625,1.566294018,0.3054755,0.6626506,5.29556549,5.222780039,0.072785451,,8047
2011,Will Smith,KCR,LEVEL,21,161.1,6.024806114,2.510335881,2.4,0.725208143,0.15929204,0.06637168,0.09292036,0.27272727,1.338845803,0.31225296,0.70657507,3.849181684,4.034536443,-0.185354759,4.379048538,8048
2006,Mike Parisi,STL,LEVEL,23,150.2,6.391578464,3.763265824,1.6984127,0.776546916,0.15922619,0.09375,0.06547619,0.2781457,1.533182373,0.32024793,0.66115702,4.599547119,4.305717141,0.293829977,,8070
2010,Stephen Fife,BOS,LEVEL,23,136.1,5.413216465,3.036682407,1.7826087,0.726163184,0.13851351,0.0777027,0.06081081,0.26617375,1.393646515,0.296875,0.61804009,4.753068116,4.332717816,0.4203503,4.502487874,8077
2012,Steven Wright,CLE,LEVEL,27,115.2,7.85876699,4.824193598,1.62903226,0.622476593,0.20696721,0.12704918,0.07991803,0.20427553,1.27953522,0.25,0.76868829,2.489906373,4.091927397,-1.602021024,4.020780954,8185
2009,Cole De Vries,MIN,LEVEL,24,137.2,5.883762675,3.007256478,1.95652174,1.046002253,0.14681892,0.07504078,0.07177814,0.28877005,1.510892144,0.32087912,0.65762004,4.837760422,4.482578561,0.355181861,4.031169007,8201
2012,Paolo Espino,CLE,LEVEL,25,116.1,8.20059655,2.630380026,3.11764706,0.541548829,0.22037422,0.07068607,0.14968815,0.26185102,1.289401973,0.33030303,0.77669903,3.094564736,3.141267956,-0.04670322,3.550110418,8246
2006,Ross Ohlendorf,ARI,LEVEL,23,177.2,6.332070406,1.469040334,4.31034483,0.658535322,0.17531557,0.04067321,0.13464236,0.26627219,1.176357969,0.31040892,0.73943662,3.292676611,3.120265218,0.172411393,,8268
2009,Casey Coleman,CHC,LEVEL,21,149,5.073825503,3.503355705,1.44827586,0.483221477,0.13270142,0.09162717,0.04107425,0.24912281,1.342281879,0.28033473,0.73271414,3.684563758,3.927556088,-0.242992329,4.096568639,8270
2011,JC Ramirez,PHI,LEVEL,22,144,5.5625,3.4375,1.61818182,0.9375,0.14194577,0.0877193,0.05422647,0.25352113,1.381944444,0.27801724,0.65384615,4.5,4.757282342,-0.257282342,4.931230705,8302
2013,Alberto Cabrera,CHC,LEVEL,24,112.2,8.547312004,3.115375403,2.74358974,0.798814206,0.23010753,0.08387097,0.14623656,0.24228029,1.251475589,0.30263158,0.79545455,3.195256824,3.338664277,-0.143407453,2.987277524,8352
2016,Mitch Atkins,BOS,LEVEL,30,126.2,10.30260448,2.913150233,3.53658537,1.065786671,0.26363636,0.07454545,0.18909091,0.26853707,1.381575314,0.35103245,0.71341463,4.476304016,3.816053504,0.660250512,3.595177804,8369
2008,Brad Bergesen,BAL,LEVEL,22,148,4.378378378,1.641891892,2.66666667,0.668918919,0.11940299,0.04477612,0.07462687,0.2495637,1.148648649,0.26938776,0.72335025,3.222972973,3.847581668,-0.624608695,4.019526743,8375
2015,Michael Brady,LAA,LEVEL,28,119.1,8.522370161,0.90503046,9.41666667,0.75419205,0.23347107,0.02479339,0.20867768,0.26439232,1.139667986,0.32947977,0.672,3.770960248,2.869334472,0.901625776,3.034355837,8461
2010,Chris Carpenter,CHC,LEVEL,24,119.2,7.520870427,3.610017805,2.08333333,0.376043521,0.19455253,0.09338521,0.10116732,0.25708061,1.387182768,0.31920904,0.70481928,3.158765579,3.612755942,-0.453990362,3.803966179,8556
2010,Scott Barnes,CLE,LEVEL,22,138,8.282608696,3.782608696,2.18965517,0.97826087,0.21202003,0.09682805,0.11519198,0.23684211,1.333333333,0.28461538,0.59883721,5.217391304,4.393485744,0.823905561,4.161677366,8718
2011,Tanner Roark,WSN,LEVEL,24,117,7.076923077,3,2.35897436,0.769230769,0.18326693,0.07768924,0.10557769,0.27233115,1.401709402,0.32212885,0.67532468,4.692307692,4.051085761,0.641221932,4.046791798,8753
2010,Elih Villanueva,FLA,LEVEL,23,179,5.782122905,1.709497207,3.38235294,0.754189944,0.16220028,0.04795487,0.11424541,0.2053973,0.955307263,0.22718808,0.77848101,2.262569832,3.870440149,-1.607870317,4.072275293,8796
2008,Kris Johnson,BOS,LEVEL,23,136.1,7.129602173,3.696830757,1.92857143,0.330074175,0.18060201,0.09364548,0.08695653,0.2732342,1.489001277,0.33411765,0.685,3.630815922,3.458944784,0.171871137,4.039097545,886
2010,Scott Carroll,CIN,LEVEL,25,117.1,5.062514374,2.301142897,2.2,0.460228579,0.13360324,0.06072874,0.0728745,0.26373626,1.278412721,0.29765013,0.67065073,3.681828636,3.898993603,-0.217164968,4.065600837,888
2013,David Martinez,HOU,LEVEL,25,129.1,5.984551851,1.391756244,4.3,0.695878122,0.17165669,0.03992016,0.13173653,0.22803347,0.997425309,0.2591623,0.83050847,2.018046554,3.265123395,-1.247076841,3.49332684,8893
2010,Mauricio Robles,SEA,LEVEL,21,114,9.473684211,4.026315789,2.35294118,0.789473684,0.24539877,0.10429448,0.14110429,0.23611111,1.342105263,0.30463576,0.69655172,4.105263158,3.89714798,0.208115178,3.758955191,8895
2009,Aneury Rodriguez,TBR,LEVEL,21,142,7.035211268,3.73943662,1.88135593,1.077464789,0.18316832,0.09735974,0.08580858,0.22803738,1.274647887,0.25798526,0.67966903,4.5,4.58158766,-0.08158766,4.169953732,8948
2009,Jeanmar Gomez,CLE,LEVEL,21,123.1,7.95407554,2.918926804,2.725,0.802704871,0.20921305,0.07677543,0.13243762,0.24476987,1.272976412,0.29608939,0.71922545,3.429738994,3.583859147,-0.154120153,3.389521401,9033
2012,TJ House,CLE,LEVEL,22,124.1,6.514762765,3.184995129,2.04545455,0.506703771,0.17175573,0.08396947,0.08778626,0.2410148,1.270780885,0.28457447,0.68298969,3.981243912,3.716186736,0.265057176,3.893862318,9121
2011,Charlie Leesman,CHW,LEVEL,24,152,6.690789474,4.914473684,1.36144578,0.236842105,0.16666667,0.12241888,0.04424779,0.25773196,1.532894737,0.31397849,0.69467554,4.026315789,4.056609821,-0.030294032,4.419114315,9124
2014,Tim Melville,KCR,LEVEL,24,129.1,7.306720283,4.731971231,1.54411765,0.974229371,0.17706577,0.11467116,0.06239461,0.27533461,1.639179577,0.32178218,0.62757202,5.497437166,4.52725032,0.970186846,4.278302522,9149
2011,Ryan Verdugo,SFG,LEVEL,24,130.1,9.184167236,4.350395007,2.11111111,0.966754446,0.23920863,0.11330935,0.12589928,0.23517382,1.365732471,0.29532164,0.70197044,4.350395007,4.307760677,0.04263433,4.218693339,9154
2008,Alan Johnson,COL,LEVEL,24,175.2,4.713463342,2.817831346,1.67272727,0.973432647,0.11764706,0.07033248,0.04731458,0.30180807,1.548384093,0.32565789,0.62746646,5.225796314,4.765222419,0.460573895,4.742113882,917
2011,Casey Kelly,SDP,LEVEL,21,142.1,6.639360158,2.908672069,2.2826087,0.505856012,0.17073171,0.07479675,0.09593496,0.27272727,1.398129811,0.32366071,0.67926456,3.983616095,3.770953826,0.212662269,4.140264945,9174
2012,Kyle Lobstein,TBR,LEVEL,22,144,8.0625,4.3125,1.86956522,0.75,0.20673077,0.11057692,0.09615385,0.25316456,1.451388889,0.31067961,0.71060762,4.0625,3.914883407,0.147616593,3.8913191,9178
2011,Zach Clark,BAL,LEVEL,27,138.2,5.257198619,2.725954839,1.92857143,0.713940553,0.13822526,0.07167235,0.06655291,0.29814815,1.46393871,0.33482143,0.66805846,4.997583872,4.268231088,0.729352784,4.114685383,9189
